db,expert,id,author,title,genre ,nombre d'actes,Prologue,Prose/vers,"Musique, danse, machines",Date de création,Created,Updated
,1,5353,Arnault (Antoine Vincent),Lucrèce,tragédie ,5,FALSE,vers,FALSE,,,
1,,5353,Arnault (Antoine-Vincent),Lucrèce,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5794,Caux de Montlebert (Gilles de),Lysimachus,tragédie,5,FALSE,vers,FALSE,4 MAI 1792,,
1,,5794,Caux de Montlebert (Gilles de) ; Caux de Montlebert le fils,Lysimachus,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5355,Ducis (Jean-François),Macbeth,tragédie,5,FALSE,vers,FALSE,,,
1,,5355,Ducis (Jean-François),Macbeth,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5282,La Motte (Antoine Houdar de),Machabées (Les),tragédie,5,FALSE,vers,FALSE,,,
,1,5795,Dancourt (Florent Carton dit),Madame Artus,comédie,5,FALSE,vers,FALSE,6 MARS 1722,,
1,,5795,Dancourt (Florent Carton dit),Madame Artus,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5001,Autreau (Jacques),Magie de l'Amour (La),comédie-pastorale ,1,FALSE,vers libres,TRUE,,,
,1,5138,La Motte (Antoine Houdar de) ,Magnifique (Le),comédie,2,FALSE,prose,TRUE,,,
1,,5356,Voltaire (François-Marie Arouet dit ),Mahomet ou le Fanatisme,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5357,"La Noue (Jean-Baptiste Sauvé de La Noue, dit)",Mahomet second,tragédie,5,FALSE,vers,FALSE,,,
1,,5357,"La Noue (Jean-Baptiste Sauvé, dit de)",Mahomet second,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5796,Chateaubrun (Jean-Baptiste Vivien de),Mahomet second,tragédie,5,FALSE,vers,FALSE,,,
1,,5796,Châteaubrun (Jean-Baptiste Vivien de),Mahomet second,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5139,Laus de Boissy (Louis de),Maire ou le Pouvoir de la loi (Le),comédie patriotique,1,FALSE,prose,FALSE,,,
,1,5002,Dancourt (Florent Carton dit),Maison de campagne (La),comédie,1,FALSE,prose,FALSE,,,
,1,5003,Mercier (Louis-Sebastien),Maison de Molière (La),comédie,4,FALSE,prose,FALSE,,,
,1,5140,Molière (Jean-Baptiste Poquelin dit) ,Malade imaginaire (Le),comédie-ballet,3,TRUE,vers,TRUE,,,
,1,5620,Du Fresny (Charles),Malade sans maladie (La),comédie,5,FALSE,prose,FALSE,,,
,1,5141,Dorat (Claude-Joseph),Malheureux imaginaire (Le),comédie,5,FALSE,vers,FALSE,,,
,1,5358,Le Blanc de Guillet (Antoine),"Manco Capac, premier Inca du Pérou",tragédie,5,FALSE,vers,FALSE,,,
1,,5358,Leblanc de Guillet (Antoine Blanc dit),"Manco Capac, premier Inca du Pérou",tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5004,Rochon de Chabannes (Marc-Antoine-Jacques),Manie des arts ou la Matinée à la mode (La),comédie,1,FALSE,prose,FALSE,12 JUIN 1763,,
,1,5359,La Fosse (Antoine de),Manlius Capitolinus,tragédie,5,FALSE,vers,FALSE,,,
1,,5359,La Fosse (Antoine de La Fosse d'Aubigny dit),Manlius Capitolinus,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5142,Chamfort (Sébastien-Roch-Nicolas de),Marchand de Smyrne (Le),comédie,1,FALSE,prose,FALSE,,,
,1,5701,Anonyme,Maréchal médecin (Le) ou Les Houssards ou Le Médecin de Mantes,comédie,1,FALSE,prose,FALSE,,,
,1,5702,Allainval (Léonor-Jean-Christine Soulas d'),Mari curieux (Le),comédie,1,FALSE,prose,TRUE,,,
,1,5143,Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel),Mari directeur ou le Déménagement du couvent (Le),comédie,1,FALSE,vers,FALSE,,,
,1,5703,Audierne (Jacques),Mari égaré (Le),comédie,1,TRUE,prose,FALSE,,,
,1,5144,Dancourt (Florent Carton dit) ,Mari retrouvé (Le),comédie,1,FALSE,prose,TRUE,,,
,1,5145,Montfleury (Antoine Jacob dit),Mari sans femme (Le),comédie,5,FALSE,vers,TRUE,,,
,1,5146,Lemonnier (Pierre-René),Mariage clandestin (Le),comédie,3,FALSE,vers libres,FALSE,,,
,1,5704,Donneau de Vizé (Jean),Mariage de Bacchus et d'Ariane (Le),comédie héroïque,3,TRUE,vers,TRUE,,,
,1,5147,Beaumarchais (Pierre-Augustin Caron de),Mariage de Figaro ou la Folle journée (Le),comédie,5,FALSE,prose,FALSE,,,
,1,5705,Montfleury (Antoine Jacob dit),Mariage de rien (Le),comédie,1,FALSE,vers,TRUE,,,
,1,5148,Du Fresny (Charles),Mariage fait et rompu (Le),comédie,3,FALSE,vers,FALSE,,,
,1,5706,Poisson (Philippe),Mariage fait par lettre de change (Le),comédie,1,FALSE,vers,TRUE,,,
,1,5149,Molière (Jean-Baptiste Poquelin dit) ,Mariage forcé (Le),comédie,1,FALSE,prose,TRUE,,,
,1,5150,Cailhava de L'Estandoux (Jean-François),Mariage interrompu (Le) ou La Fille supposée,comédie,3,FALSE,vers,FALSE,,,
,1,5151,Bret (Antoine),Mariage par dépit (Le),comédie,3,FALSE,prose,FALSE,,,
,1,5152,Brousse-Desfaucherets (Jean-Louis),Mariage secret (Le),comédie,3,FALSE,vers,FALSE,,,
,1,5797,Nadal (Augustin),Mariamne,tragédie,5,FALSE,vers,FALSE,,,
1,,5797,Nadal (abbé Augustin),Mariamne,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5621,Tristan L'Hermite,Marianne (La),tragédie,5,FALSE,vers,FALSE,,,
,1,5360,Imbert (Barthélemy),"Marie de Brabant, reine de France",tragédie,5,FALSE,vers,FALSE,,,
1,,5360,Imbert (Barthélémy),"Marie de Brabant, reine de France",tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5707,Fagan (Barthélemy-Christophe),Marié sans le savoir (Le),comédie,1,FALSE,prose,FALSE,9 SEPT 1789,,
,1,5798,Tronchin (François),"Marie Stuart, reine d'Écosse",tragédie,5,FALSE,vers,FALSE,,,
1,,5798,Tronchin (Jacques),"Marie Stuart, reine d'Écosse",tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5799,Boursault (Edme),"Marie Stuart, reine d'Écosse ",tragédie,5,FALSE,vers,FALSE,,,
1,,5799,Boursault (Edme),"Marie Stuart, reine d'Écosse ",tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5283,Desforges (Pierre-Jean-Baptiste Choudard),Marins ou le Médiateur maladroit (Les),comédie,5,FALSE,vers,FALSE,,,
,1,5361,Caux de Montlebert (Gilles de),Marius,tragédie,5,FALSE,vers,FALSE,30 juin 1783,,
1,,5361,Caux de Montlebert (Gilles de),Marius,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5362,Arnault (Antoine Vincent),Marius à Minturnes,tragédie ,3,FALSE,vers,FALSE,,,
1,,5362,Arnault (Antoine-Vincent),Marius à Minturnes,tragédie,3,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5708,Anonyme,Marquis de l'industrie (Le),comédie,5,FALSE,vers,FALSE,19 MAI 1791,,
,1,5622,Anonyme,Marquise imaginaire (La),comédie,1,FALSE,,FALSE,,,
,1,5005,Vigée (Louis-Jean-Baptiste-Étienne),Matinée d'une jolie femme (La),comédie,1,FALSE,prose,FALSE,,,
,1,5623,La Motte (Antoine Houdar de),Matrone d'Éphèse (La),comédie,1,FALSE,prose,FALSE,,,
,1,5800,La Chaussée (Pierre-Claude),Maximien,tragédie,5,FALSE,vers,FALSE,,,
1,,5800,La Chaussée (Pierre Claude Nivelle de),Maximien,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5153,Gresset (Jean-Baptiste-Louis),Méchant (Le),comédie,5,FALSE,vers,FALSE,,,
,1,5777,Le Clerc de La Bruère (Charles-Antoine),Mécontents (Les),comédie,1,TRUE,vers,TRUE,,,
,1,5154,Anseaume (Louis) ; Laruette (Jean-Louis),Médecin de l'amour (Le) ou Le Médecin d'amour,opéra-comique,,FALSE,vers,TRUE,,,
,1,5709,Guyot de Merville (Michel),Médecin de l'esprit (Le),comédie,1,FALSE,prose,FALSE,,,
,1,5710,Anonyme,Médecin de village (Le),comédie,1,FALSE,prose,TRUE,,,
,1,5155,Molière (Jean-Baptiste Poquelin dit) ,Médecin malgré lui (Le),comédie,3,FALSE,prose,TRUE,,,
,1,5156,Boissy (Louis de),Médecin par occasion (Le),comédie,5,FALSE,vers,FALSE,,,
,1,5711,Boursault (Edme),Médecin volant (Le),comédie,1,FALSE,vers,FALSE,,,
1,,5363,Longepierre (Hilaire-Bernard de),Médée,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5364,Corneille (Pierre),Médée,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5365,Clément (Jean Marie Bernard),Médée,tragédie ,3,FALSE,vers,FALSE,,,
1,,5365,Clément (Jean-Marie-Benoît),Médée,tragédie,3,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5363,Longepierre (Hilaire-Bernard de),Médée ou Médée et Jason,tragédie,5,FALSE,vers,FALSE,,,
,1,5157,Destouches,Médisant (Le),comédie,5,FALSE,vers,FALSE,,,
,1,5801,Deschamps (François-Michel-Chrétien),Médus,tragédie,5,FALSE,vers,FALSE,,,
1,,5801,Deschamps (François-Michel-Chrétien),Médus,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5366,Morand (Pierre de),Mégare,tragédie,5,FALSE,vers,FALSE,,,
1,,5366,Morand (Pierre de),Mégare,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5367,La Chaussée (Pierre-Claude),Mélanide,comédie,5,FALSE,vers,FALSE,19 OCTOBRE 1748,,
1,,5367,La Chaussée (Pierre-Claude Nivelle de),Mélanide,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5368,André-Murville (Pierre-Nicolas),Melcour et Verseuil,comédie,1,FALSE,vers,FALSE,MAI 1741,,
1,,5368,Murville (Pierre-Nicolas André de),Melcour et Verseuil,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5369,Lemercier (Népomucène-Louis),Méléagre,tragédie,5,FALSE,vers,FALSE,8 AOUT 1785,,
1,,5369,Lemercier (Louis-Népomucène),Méléagre,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5802,La Grange-Chancel (François-Joseph de),Méléagre,tragédie,5,FALSE,vers,FALSE,,,
1,,5802,La Grange-Chancel (Joseph de),Méléagre,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5284,Regnard (Jean-François),Ménechmes ou les Jumeaux (Les),comédie,5,TRUE,vers et vers libres,FALSE,,,
,1,5158,Corneille (Pierre),Menteur (Le),comédie,5,FALSE,vers,FALSE,4 DECEMBRE 1705,,
,1,5624,Audierne (Jacques),Méprise (La),comédie,1,TRUE,prose,FALSE,,,
,1,5285 et 3603,"Rousseau (Pierre, de Toulouse)",Méprises (Les),comédie,1,FALSE,vers libres,TRUE,,,
,1,5286,Palissot de Montenoy (Charles),Méprises ou le Rival par ressemblance (Les),comédie,5,FALSE,vers,FALSE,25 avril 1754,,
,1,5159,Boursault (Edme) ,Mercure galant ou la Comédie sans titre (Le),comédie,4,FALSE,vers,TRUE,7 juin 1762,,
,1,5006,Quinault (Philippe),Mère coquette ou les Amants brouillés (La),comédie,5,FALSE,vers,FALSE,,,
,1,5007,Barthe (Nicolas-Thomas),Mère jalouse (La),comédie,3,FALSE,vers,FALSE,,,
,1,5625,Montfort,Mère ridicule (La),comédie,1,FALSE,,FALSE,,,
1,,5803,Dancourt (Florent Carton dit),Merlin déserteur,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5803,Dancourt (Florent Carton dit),Merlin déserteur ,comédie,1,FALSE,prose,FALSE,,,
1,,5804,Dancourt (Florent Carton dit),Merlin la Chacone,comédie,,FALSE,0,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5804,Dancourt (Florent Carton dit),Merlin la Chaconne ,comédie,3,FALSE,,TRUE,,,
1,,5805,"La Tuillerie (Jean-François Juvenon, sieur de)",Merlin peintre,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5805,"La Tuillerie (Jean-François Juvenon de La Tuillerie, dit)",Merlin peintre ,comédie,1,FALSE,prose,FALSE,,,
,1,5370,Voltaire (François-Marie Arouet dit),Mérope,tragédie,5,FALSE,vers,FALSE,,,
1,,5370,Voltaire (François-Marie Arouet dit ),Mérope,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5008,Legrand (Marc-Antoine),Métamorphose amoureuse (La),comédie,1,FALSE,prose,FALSE,1743,,
,1,5009,Yon,Métempsychose (La) ou La Métempsicose,comédie,3,TRUE,vers libres,FALSE,,,
,1,5010,Piron (Alexis),Métromanie ou le Poète (La),comédie,5,FALSE,vers,FALSE,,,
,1,5371,Desaudras,Minuit ou le Moment propice,comédie ,1,FALSE,prose,FALSE,,,
1,,5371,Desaudras (Duchapt),Minuit ou le Moment propice,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5160,Molière (Jean-Baptiste Poquelin dit) ,Misanthrope (Le),comédie,5,FALSE,vers,FALSE,31 DECEMBRE 1791,,
,1,5372,Racine (Jean),Mithridate,tragédie,5,FALSE,vers,FALSE,,,
1,,5372,Racine (Jean),Mithridate,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5287,Saurin (Bernard-Joseph),Mœurs du temps (Les),comédie,1,FALSE,prose,TRUE,,,
,1,5778,Saint-Yon (pièce attribuée à Palaprat (Jean),Mœurs du temps (Les) ou Les Façons du temps,comédie,5,FALSE,prose,FALSE,22 DECEMBRE 1760,,
1,,5373,La Harpe (Jean-François de),Molière à la nouvelle salle ou les Audiences de Thalie,comédie,1,FALSE,vers libres,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5373,La Harpe (Jean François de),Molière à la nouvelle salle ou les Audiences de Thalie ,comédie,1,FALSE,vers libres,FALSE,,,
1,,5374,Fuzelier (Louis),Momus fabuliste ou les Noces de Vulcain,comédie,1,FALSE,prose et vers libres,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5374,Fuzelier (Louis),Momus fabuliste ou les Noces de Vulcain ou Momus fabuliste ou le Mariage de Vénus et de Vulcain,comédie,1,FALSE,prose et vers libres,TRUE,12 AVRIL 1782,,
1,,5375,Collin d'Harleville (Jean-François),Monsieur de Crac dans son petit castel,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
,1,5375,Collin d'Harleville (Jean-François),Monsieur de Crac dans son petit castel ou les Gascons,comédie,1,FALSE,vers,TRUE,,,
,1,5376,Molière (Jean-Baptiste Poquelin dit) ,Monsieur de Pourceaugnac,comédie-ballet,3,FALSE,prose,TRUE,4 MARS 1791,,
1,,5376,Molière (Jean-Baptiste Poquelin dit),Monsieur de Pourceaugnac,comédie-ballet,3,FALSE,prose,FALSE,,2013-05-02 06:25:06 -0400,2013-05-02 06:25:06 -0400
1,,5806,Ferrier de la Martinière (Louis),Montézume,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5806,Ferrier de la Martinière (Louis),Montézume dernier roi du Mexique,tragédie,5,FALSE,vers,FALSE,,,
,1,5011,Legouvé (Gabriel),Mort d'Abel (La),tragédie,3,FALSE,vers,FALSE,,,
,1,5632,Dancourt (Florent Carton dit),Mort d'Alcide (La),tragédie,5,FALSE,vers,FALSE,,,
,1,5627,Louvet,Mort d'Alexandre (La),tragédie,5,FALSE,vers,FALSE,,,
,1,5628,Belin,Mort d'Othon (La),tragédie,5,FALSE,vers,FALSE,,,
,1,5629,Pellegrin (Simon-Joseph),Mort d'Ulysse (La),tragédie,5,FALSE,vers,FALSE,,,
,1,5012,Voltaire (François-Marie Arouet dit),Mort de César (La),tragédie,3,FALSE,vers,FALSE,,,
,1,5630,Barbier (Marie-Anne),Mort de César (La),tragédie,5,FALSE,vers,FALSE,,,
,1,5013,Cubières-Palmézeaux (Michel de),Mort de Molière (La),pièce historique,3,FALSE,vers,FALSE,,,
,1,5631,Péchantrés (Nicolas de),Mort de Néron (La),tragédie,5,FALSE,vers,FALSE,,,
,1,5014,Corneille (Pierre),Mort de Pompée (La),tragédie,5,FALSE,vers,FALSE,,,
,1,5015,Billardon de Sauvigny (Edme-Louis),Mort de Socrate (La),tragédie,3,FALSE,vers,FALSE,,,
,1,5779,Boursault (Edme),Mots à la mode (Les),comédie,1,FALSE,vers,FALSE,,,
,1,5161,Dancourt (Florent Carton dit) ,Moulin de Javelle (Le),comédie,1,FALSE,prose,TRUE,,,
,1,5162,Brueys (David-Augustin de),Muet (Le),comédie,5,FALSE,prose,FALSE,,,
,1,5163,Alliot,Muet par amour (Le),comédie,1,FALSE,vers,TRUE,,,
,1,5288,La Harpe (Jean François de),Muses rivales ou l'Apothéose de Voltaire (Les),comédie,1,FALSE,vers libres,FALSE,,,
,1,5377,Chamfort (Sébastien-Roch-Nicolas de),Mustapha et Zéangir,tragédie,5,FALSE,vers,FALSE,1e FEVRIER 1779,,
1,,5377,Chamfort (Sébastien-Roch-Nicolas de),Mustapha et Zéangir,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:06 -0400,2013-05-02 06:25:06 -0400
,1,5807,Belin (François),Mustapha et Zéangir,tragédie,5,FALSE,vers,FALSE,1 NOVEMBRE 1776,,
1,,5807,Belin (François),Mustapha et Zéangir,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5864,Belin (François),Mustapha et Zéangir,tragédie,5,FALSE,Vers,FALSE,,2014-03-28 07:01:10 -0400,2014-03-28 07:01:10 -0400
1,,5808,Guérin d'Etriché (Nicolas-Armand-Martial),Myrtil et Mélicerte,pastorale héroïque,3,TRUE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5808,Guérin d'Estriché (Nicolas-Armand-Martial),Myrtil et Mélicerte ,pastorale héroïque,3,TRUE,vers ,TRUE,,,
1,,5378,Dubuisson (Paul-Ulric),Nadir ou Thamas Koulikan,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:06 -0400,2013-05-02 06:25:06 -0400
,1,5378,Dubuisson (Pierre-Ulric),Nadir ou Thamas-Kouli-Kan,tragédie,5,FALSE,vers,FALSE,,,
,1,5379,"Thibouville (Henri Lambert d'Herbigny, marquis de)",Namir,tragédie,5,FALSE,vers,FALSE,31 AOUT 1780,,
1,,5379,"Thibouville (Henry-Lambert d'Herbigny, marquis de)",Namir,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:06 -0400,2013-05-02 06:25:06 -0400
,1,5380,Voltaire (François-Marie Arouet dit),Nanine ou le Préjugé vaincu,comédie,3,FALSE,vers,FALSE,12 NOVEMBRE 1759,,
1,,5380,Voltaire (François-Marie Arouet dit ),Nanine ou le préjugé vaincu,comédie,3,FALSE,vers,FALSE,,2013-05-02 06:25:06 -0400,2013-05-02 06:25:06 -0400
,1,5381,Rousseau (Jean-Jacques),Narcisse ou l'Amant de lui-même,comédie,1,FALSE,prose,FALSE,16 juin 1749,,
1,,5381,Rousseau (Jean-Jacques),Narcisse ou l'amant de lui-même,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:06 -0400,2013-05-02 06:25:06 -0400
,1,5164,La Font (Joseph de),Naufrage ou la Pompe funèbre de Crispin (Le) ou Crispin brûlé,comédie,1,FALSE,vers,TRUE,18 décembre 1752,,
,1,5712,Du Fresny (Charles),Négligent (Le),comédie,3,TRUE,prose,TRUE,,,
,1,5713,Raisin (Jacques),Niais de Sologne (Le),comédie,1,FALSE,prose,FALSE,,,
,1,5780,Boursault (Edme),Nicandres ou les Menteurs qui ne mentent point (Les) ,comédie,3,FALSE,vers,FALSE,,,
,1,5382,Corneille (Pierre),Nicomède,tragédie,5,FALSE,vers,FALSE,,,
1,,5382,Corneille (Pierre),Nicomède,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:06 -0400,2013-05-02 06:25:06 -0400
,1,5809,Danchet (Antoine),Nitétis,tragédie,5,FALSE,vers,FALSE,,,
1,,5809,Danchet (Antoine),Nitétis,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5810,Anonyme,Nitocris,tragédie,5,FALSE,vers,FALSE,,,
1,,5810,"La Tuillerie (Jean-François Juvenon, sieur de)",Nitocris,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5633,"Brécourt (Guillaume Marcoureau, sieur de Brécourt, dit)",Noce de village (La),comédie,1,FALSE,prose,TRUE,,,
,1,5634,Du Fresny (Charles),Noce interrompue (La),comédie,1,FALSE,prose,TRUE,,,
,1,5289,Dorvigny,Noces hussardes (Les) ou Les Noces houzardes,comédie,4,FALSE,prose,FALSE,,,
,1,5290,Brunet (Pierre-Nicolas),"Noms changés, ou l'Indifférent corrigé (Les)",comédie,3,FALSE,vers,FALSE,30 janvier 1780,,
,1,5714,Dancourt (Florent Carton dit),Notaire obligeant (Le),comédie,3,FALSE,prose,FALSE,21 octobre 1758,,
,1,5165,Pellegrin (Simon-Joseph),Nouveau monde (Le),comédie,3,TRUE,vers libres,TRUE,,,
,1,5016,Legrand (Marc-Antoine),Nouveauté (La),comédie,1,FALSE,prose,TRUE,,,
,1,5781,"Hauteroche (Noël Lebreton, sieur de)",Nouvellistes (Les),comédie,1,FALSE,prose,FALSE,,,
,1,5344,Destouches,Obstacle imprévu ou l'Obstacle sans obstacle (L'),comédie,5,FALSE,prose,FALSE,,,
,1,5383,Voltaire (François-Marie Arouet dit),Octave et le jeune Pompée ou le Triumvirat ou Les Triumvirs,tragédie,5,FALSE,vers,FALSE,18 OCTOBRE 1717,,
1,,5383,Voltaire (François-Marie Arouet dit ),Octave et le jeune Pompée ou les Triumvirs,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:06 -0400,2013-05-02 06:25:06 -0400
1,,5384,Maisonneuve (Louis-Jean-Baptiste Simonnet de),Odmar et Zulna,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:06 -0400,2013-05-02 06:25:06 -0400
,1,5384,Simonet de Maisonneuve (Louis-Jean-Baptiste),Odmard et Zulna,tragédie,5,FALSE,vers,FALSE,5 juillet 1764,,
,1,5385,Voltaire (François-Marie Arouet dit),Œdipe,tragédie,5,FALSE,vers,FALSE,2 janvier 1788,,
1,,5385,Voltaire (François-Marie Arouet dit ),Œdipe,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:06 -0400,2013-05-02 06:25:06 -0400
,1,5811,La Motte (Antoine Houdar de),Œdipe,tragédie,5,FALSE,vers,FALSE,18 septembre 1718,,
1,,5811,La Motte (Antoine Houdar de),Œdipe,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5812,Corneille (Pierre),Œdipe,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5812,Corneille (Pierre),Œdipe ,tragédie,5,FALSE,vers,FALSE,,,
1,,5386,Ducis (Jean-François),Oedipe chez Admète,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:06 -0400,2013-05-02 06:25:06 -0400
,1,5386,Ducis (Jean-François),Œdipe chez Admète,tragédie,5,FALSE,vers,FALSE,,,
,1,5387,Voltaire (François-Marie Arouet dit),Olympie,tragédie,5,FALSE,vers,FALSE,4 décembre 1778,,
1,,5387,Voltaire (François-Marie Arouet dit ),Olympie,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:06 -0400,2013-05-02 06:25:06 -0400
,1,5573,Voisenon (Claude-Henri de Fusée de),Ombre de Molière (L'),prologue,1,FALSE,vers,FALSE,17 mars 1764,,
,1,5574,"Brécourt (Guillaume Marcoureau, sieur de Brécourt, dit)",Ombre de Molière (L'),comédie,1,FALSE,prose,TRUE,,,
,1,5345,La Salle (Adrien-Nicolas),"Oncle et les Tantes, ou Chacun sa folie (L')",comédie,3,FALSE,vers,FALSE,,,
,1,5575,Dancourt (Florent Carton dit),Opéra de village (L'),comédie,1,FALSE,prose,TRUE,25 NOVEMBRE 1785,,
,1,5576,Anonyme,Opérateur (L'),comédie,1,FALSE,,TRUE,,,
,1,5577,Dancourt (Florent Carton dit),Opérateur Barry (L'),comédie,1,TRUE,prose,TRUE,,,
,1,5578,Brueys (David-Augustin de),Opiniâtre (L'),comédie,3,FALSE,vers,FALSE,,,
,1,5346,Collin d'Harleville (Jean-François),Optimiste ou l'Homme content de tout (L'),comédie,5,FALSE,vers,FALSE,,,
,1,5347,Saint-Foix (Germain-François Poullain de),Oracle (L'),comédie,1,FALSE,prose,TRUE,,,
,1,5579,Moncrif (François-Augustin Paradis de),Oracle de Delphes (L'),comédie,3,FALSE,vers,FALSE,29 mars 1740 (Cour)/ 02 avril 1740 CF,,
,1,5388,Voltaire (François-Marie Arouet dit),Oreste,tragédie,5,FALSE,vers,FALSE,,,
1,,5388,Voltaire (François-Marie Arouet dit ),Oreste,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:06 -0400,2013-05-02 06:25:06 -0400
,1,5813,"Boyer (Claude, abbé) ; Le Clerc (Michel)",Oreste,tragédie,5,FALSE,vers,FALSE,12 janvier 1750,,
1,,5813,"Boyer (Claude, abbé) ; Le Clerc Michel ",Oreste,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5814,La Grange-Chancel (François-Joseph de),Oreste et Pylade,tragédie,5,FALSE,vers,FALSE,,,
1,,5814,La Grange-Chancel (Joseph de),Oreste et Pylade,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
