id,new id,title,author,genre,g2,g3
1510,359,Le Roi de Cocagne ,,,,
1512,359,Le Roi de Cocagne ,,,,
1514,359,Le Roi de Cocagne ,,,,
1515,359,Le Roi de Cocagne ,,,,
1517,359,Le Roi de Cocagne ,,,,
1518,359,Le Roi de Cocagne ,,,,
1519,359,Le Roi de Cocagne ,,,,
1520,359,Le Roi de Cocagne ,,,,
1522,359,Le Roi de Cocagne ,,,,
1524,359,Le Roi de Cocagne ,,,,
1525,359,Le Roi de Cocagne ,,,,
1526,359,Le Roi de Cocagne ,,,,
1527,359,Le Roi de Cocagne ,,,,
1302,359,Le Roi de Cocagne ,,,,
1676,359,Le Roi de Cocagne ,,,,
4093,359,Le Roi de Cocagne ,,,,
1683,359,Le Roi de Cocagne ,,,,
1507,359,Le Roi de Cocagne par LeGrand,,,,
1109,359,Le Roi de Cocagne par LeGrand,,,,
913,192,Le Réconciliation normande ,Charles du Fresny / Dufresny,comédie,,
4507,357,Le Réveil d'Epimenide à Paris ou les Etrennes de la liberté,M. Claude-Marie Louis-Emmanuel Carbon de Flins des Oliviers ,comédie,,
1355,361,Le Sage étourdi,Louis de Boissy dit Bonnefoy,comédie,,
137,361,Le Sage étourdi,Louis de Boissy ,comédie,,
1209,362,Le Satirique,,,,
4121,362,Le Satirique,,,,
1224,362,Le Satirique,,,,
1575,362,Le Satirique,,,,
1593,362,Le Satirique,,,,
3867,362,Le Satirique,,,,
1206,362,Le Satirique,,,,
3530,362,Le Satirique,,,,
1578,362,Le Satirique,,,,
4096,362,Le Satirique ou L’Homme dangereux - Palissot ,,,,
3842,362,Le Satirique ou L’Homme dangereux - Palissot ,,,,
3505,362,Le Satirique ou L’Homme dangereux - Palissot ,,,,
1716,362,Le Satirique ou l' homme dangereux,M. Charles Palissot de Montenoy,comédie,,
4148,363,Le Seducteur,,,,
4318,363,Le Seducteur,,,,
4297,363,Le Seducteur,,,,
4117,363,Le Seducteur - Bievre,,,,
3863,363,Le Seducteur - Bievre,,,,
4111,363,Le Seducteur - Bievre,,,,
3520,363,Le Seducteur - Bievre,,,,
3857,363,Le Seducteur - Bievre,,,,
3526,363,Le Seducteur - Bievre,,,,
1148,364,Le Sicilien ou L’Amour peintre ,Jean-Baptiste Poquelin dit Molière,comédie,,
225,364,Le Sicilien ou l' Amour peintre, Jean-Baptiste Poquelin dit Molière,comédie,,
930,365,Le Siège de Calais,Florent Carton dit Dancourt,comédie,,
138,365,Le Siège de Calais,Pierre-Laurent Buirette,tragédie,,
139,366,Le Somnambule,Antoine de Fériol de Pont-de-Veyle,comédie,,
4512,367,Le Souper magique ou les Deux siècles ,M. Pierre-Nicolas André dit de Murville,comédie,,
4421,363,Le Séducteur,,,,
4523,363,Le Séducteur,,,,
4519,363,Le Séducteur,,,,
1717,363,Le Séducteur,Le marquis François-Georges Maréchal de Bièvre,comédie,,
4408,363,Le Séducteur,M. Jean-Pierre Solié / Soulier,comédie,,
2271,363,Le Séducteur - Bièvre,,,,
2085,363,Le Séducteur - Bièvre,,,,
3018,363,Le Séducteur - Bièvre,,,,
1899,363,Le Séducteur - Bièvre,,,,
3003,363,Le Séducteur - Bièvre,,,,
2583,363,Le Séducteur - Bièvre,,,,
2855,363,Le Séducteur - Bièvre,,,,
3181,363,Le Séducteur - Bièvre,,,,
1821,363,Le Séducteur - Bièvre,,,,
2379,363,Le Séducteur - Bièvre,,,,
2598,363,Le Séducteur - Bièvre,,,,
2457,363,Le Séducteur - Bièvre,,,,
2193,363,Le Séducteur - Bièvre,,,,
2364,363,Le Séducteur - Bièvre,,,,
2007,363,Le Séducteur - Bièvre,,,,
3703,363,Le Séducteur - Bièvre,,,,
1806,363,Le Séducteur - Bièvre,,,,
2691,363,Le Séducteur - Bièvre,,,,
2472,363,Le Séducteur - Bièvre,,,,
2840,363,Le Séducteur - Bièvre,,,,
1992,363,Le Séducteur - Bièvre,,,,
3350,363,Le Séducteur - Bièvre,,,,
2286,363,Le Séducteur - Bièvre,,,,
2178,363,Le Séducteur - Bièvre,,,,
1914,363,Le Séducteur - Bièvre,,,,
2100,363,Le Séducteur - Bièvre,,,,
3365,363,Le Séducteur - Bièvre,,,,
3688,363,Le Séducteur - Bièvre,,,,
2676,363,Le Séducteur - Bièvre,,,,
3942,363,Le Séducteur - Bièvre,,,,
3166,363,Le Séducteur - Bièvre,,,,
3957,363,Le Séducteur - Bièvre,,,,
210,368,Le Tambour nocturne ou le Mari devin,Philippe Néricault dit Destouches ,comédie,,
4263,596,Le Tartuffe,,,,
4272,596,Le Tartuffe,,,,
4287,596,Le Tartuffe,,,,
4262,596,Le Tartuffe,,,,
777,369,Le Temps passé ,Marc-Antoine Legrand / Le Grand,Comédie,,
3539,369,Le Temps passé , Marc-Antoine Legrand / Le Grand,comédie,,
4655,370,Le Tombeau de Devilles,,,,
4658,370,Le Tombeau de Devilles,,,,
4654,370,Le Tombeau de Devilles,,,,
4656,370,Le Tombeau de Devilles,,,,
4665,370,Le Tombeau de Devilles,,,,
911,373,Le Triple mariage ,Philippe Néricault,comédie,,
140,373,Le Triple mariage ,Philippe Néricault dit Destouches ,comédie,,
1346,373,Le Triple mariage ,,,,
1460,375,Le Tuteur,,,,
1454,375,Le Tuteur,,,,
1058,375,Le Tuteur,,,,
1048,375,Le Tuteur,,,,
880,376,Le Tuteur amoureux,,Florent Carton,comédie,
141,376,Le Tuteur amoureux,,Florent Carton dit Dancourt,comédie,
142,377,Le Tuteur dupé ,Jean-François Cailhava d’Estendoux,comédie,,
1144,376,Le TuteurLe Tuteur amoureux,Florent Carton dit Dancourt,comédie,,
279,378,Le Veuvage trompeur,,Pierre-Antoine de La Place ,comédie,
1647,380,Le Vieux Garçon - Dubuisson,,,,
1270,380,Le Vieux Garçon - Dubuisson,,,,
1640,380,Le Vieux Garçon - Dubuisson,,,,
1643,380,Le Vieux Garçon - Dubuisson,,,,
1279,380,Le Vieux Garçon - Dubuisson,,,,
1638,380,Le Vieux Garçon - Dubuisson,,,,
1275,380,Le Vieux Garçon - Dubuisson,,,,
1272,380,Le Vieux Garçon - Dubuisson,,,,
4799,379,Le Vieux célibataire, ,Jean-François Collin d'Harleville ,comédie,
143,381,Le Vindicatif,Gérard Dudoyer de Gastels,drame,,
1205,,Le [...] de campagne, ,,,
1574,,Le [...] de campagne, ,,,
834,291,Le français à Londres,,Louis de Boissy ,Comédie,
4201,321,Le mariage secret ,,,,
4164,345,Le portrait ou les [...],,,,
938,,Legre,,,,
4400,,Les Agrements???,,,,
4514,,Les Agrements???,,,,
1625,405,Les Amants [espagnoles] ,,,,
1256,405,Les Amants [espagnoles] ,,,,
1022,,Les Amants brouillés par Arlequin messager balourd,Michel Procope-Couteaux,comédie,,
267,,Les Amants brouillés par Arlequin messager balourd,Michel Procope-Couteaux,comédie,,
144,406,Les Amants généreux,,Marc-Antoine-Jacques Rochon de Chabannes ,comédie,
4814,258,Les Amants malheureux ou Le Comte de Comminges,M. François-Thomas-Marie de Baculard dit Baculard d'Arnaud,tragédie,,
1360,407,Les Amants sans le savoir,La marquise de Saint-Chaumont ,comédie,,
926,409,Les Amazones modernes ou le Triomphe des dames,Marc-Antoine Legrand / Le Grand,,comédie,
145,409,Les Amazones modernes ou le Triomphe des dames,Marc-Antoine Legrand / Le Grand; Louis Fuzelier / Fuselier,comédie,,
4379,410,Les Amis à l'épreuve, ,M. Pierre-Alexandre Pieyre ,comédie,
4361,253,Les Amours de Bayard, ,M. Jacques-Marie Boutet dit Monvel,prose,
4243,253,Les Amours de Bayard, ,,,
4245,253,Les Amours de Bayard, ,,,
4247,253,Les Amours de Bayard, ,,,
4254,253,Les Amours de Bayard, ,,,
4257,253,Les Amours de Bayard, ,,,
4260,253,Les Amours de Bayard, ,,,
4265,253,Les Amours de Bayard, ,,,
4268,253,Les Amours de Bayard, ,,,
4270,253,Les Amours de Bayard, ,,,
4415,253,Les Amours de Bayard, ,M. Jacques-Marie Boutet dit Monvel,héroïque,
4289,253,Les Amours de Bayard, ,,,
4291,253,Les Amours de Bayard, ,,,
4295,253,Les Amours de Bayard, ,,,
4299,253,Les Amours de Bayard, ,,,
4305,253,Les Amours de Bayard, ,,,
4307,253,Les Amours de Bayard, ,,,
4310,253,Les Amours de Bayard, ,,,
4315,253,Les Amours de Bayard, ,,,
4326,253,Les Amours de Bayard, ,,,
334,411,Les Arsacides,Peyraud de Beaussol ,tragédie,,
1703,412,Les Aveux difficiles, ,M. Louis-Jean-Baptiste-Etienne Vigée dit Citoyen Vigée,,comédie
2863,412,Les Aveux diffiçiles, ,,,
1687,412,Les Aveux diffiçiles, ,,,
4145,412,Les Aveux diffiçiles, ,,,
1674,412,Les Aveux diffiçiles, ,,,
1314,412,Les Aveux diffiçiles, ,,,
1329,412,Les Aveux diffiçiles, ,,,
3026,412,Les Aveux diffiçiles, ,,,
1326,412,Les Aveux diffiçiles, ,,,
2699,412,Les Aveux diffiçiles, ,,,
1311,412,Les Aveux diffiçiles, ,,,
1692,412,Les Aveux diffiçiles, ,,,
1680,412,Les Aveux diffiçiles, ,,,
3965,412,Les Aveux diffiçiles, ,,,
1323,412,Les Aveux diffiçiles, ,,,
1700,412,Les Aveux diffiçiles, ,,,
1695,412,Les Aveux diffiçiles, ,,,
1308,412,Les Aveux diffiçiles, ,,,
1321,412,Les Aveux diffiçiles, ,,,
4193,412,Les Aveux diffiçiles, ,,,
3711,412,Les Aveux diffiçiles, ,,,
4182,412,Les Aveux diffiçiles, ,,,
1677,412,Les Aveux diffiçiles, ,,,
3373,412,Les Aveux diffiçiles, ,,,
1689,412,Les Aveux diffiçiles, ,,,
3189,412,Les Aveux diffiçiles, ,,,
1334,412,Les Aveux diffiçiles, ,,,
742,413,Les Barmécides ,Jean-François de La Harpe,tragédie,,
885,156,Les Bourgeoises de qualité ,Florent Carton,comédie,,
148,156,Les Bourgeoises de qualité ,Florent Carton dit Dancourt,comédie,,
903,414,Les Bourgeoises à la mode,Florent Carton; de Saint-Yon / Saintyon / Sainctyon,,comédie,
772,414,Les Bourgeoises à la mode,Florent Carton dit Dancourt,Comédie,,
965,414,Les Bourgeoises à la mode,Florent Carton dit Dancourt; de Saint-Yon / Saintyon / Sainctyon,comédie,,
908,414,Les Bourgeoises à la mode,Florent Carton; de Saint-Yon / Saintyon / Sainctyon,,comédie,
147,414,Les Bourgeoises à la mode,Florent Carton dit Dancourt; de Saint-Yon / Saintyon / Sainctyon,comédie,,
1718,415,Les Brames ,M. Jean-François de la Harpe,tragédie,,
231,416,Les Carosses d'Orleans,Jean de la Chapelle ,comédie,,
4469,417,Les Chateaux en Espagne ,Jean-François Collin d'Harleville ,comédie,,
4485,417,Les Châteaux en Espagne ,Jean-François Collin d'Harleville ,comédie,,
149,418,Les Chérusques ,Jean-Grégoire  Bauvin,tragédie,,
3606,420,Les Coquettes rivales,,M. Étienne François de Lantier,comédie,
875,422,Les Curieux de Compiègne,Florent Carton,comédie,,
150,422,Les Curieux de Compiègne,Florent Carton dit Dancourt,comédie,,
4624,423,Les Dangers de l'opinion,,,,
4535,423,Les Dangers de l'opinion,,,,
4525,423,Les Dangers de l'opinion,,,,
4536,423,Les Dangers de l'opinion,,,,
4510,423,Les Dangers de l'opinion,M. Jean-Louis Laya,drame,,
297,424,Les Dehors trompeurs ou l' Homme du jour ,Louis de Boissy ,comédie,,
902,424,Les Dehors trompeurs ou l'Homme du jour,Louis de Boissy ,comédie,,
970,424,"Les Dehors trompeurs, ou l'Homme du Jour ",Louis de Boissy dit Bonnefoy,comédie,,
739,424,"Les Dehors trompeurs, ou l'Homme du Jour ",Louis de Boissy dit Bonnefoy,comédie,,
1666,426,Les Deux Amis,,,,
1299,426,Les Deux Amis,,,,
1371,426,Les Deux Amis,,drame,,
1665,426,Les Deux Amis,,,,
1373,426,Les Deux Amis,Beaumarchaire,drame,,
1300,426,Les Deux Amis,,,,
4321,429,Les Deux Nieces,,,,
4322,429,Les Deux Nieces,,,,
4593,46,Les Deux Pages ,,,,
4713,46,Les Deux Pages ,,,,
4657,46,Les Deux Pages ,,,,
4652,46,Les Deux Pages ,,,,
4603,46,Les Deux Pages ,,,,
4704,46,Les Deux Pages ,,,,
4607,46,Les Deux Pages ,,,,
4595,46,Les Deux Pages ,,,,
4662,46,Les Deux Pages ,,,,
4761,46,Les Deux Pages ,,,,
4633,46,Les Deux Pages ,,,,
4673,46,Les Deux Pages ,,,,
3533,427,Les Deux frères,M. Guillaume Dubois de Rochefort,comédie,,
3859,431,Les Druides,,,,
3599,431,Les Druides,M. Antoine Blanc dit Leblanc de Guillet,tragédie,,
4108,431,Les Druides,,,,
3522,431,Les Druides,,,,
3854,431,Les Druides,,,,
3517,431,Les Druides,,,,
1372,431,Les Druides, Antoine Blanc dit Leblanc de Guillet,tragédie,,
4113,431,Les Druides,,,,
3164,431,Les Druides - LeBlanc,,,,
1801,431,Les Druides - LeBlanc,,,,
1804,431,Les Druides - LeBlanc,,,,
1813,431,Les Druides - LeBlanc,,,,
1818,431,Les Druides - LeBlanc,,,,
1894,431,Les Druides - LeBlanc,,,,
1897,431,Les Druides - LeBlanc,,,,
1906,431,Les Druides - LeBlanc,,,,
1911,431,Les Druides - LeBlanc,,,,
1987,431,Les Druides - LeBlanc,,,,
1990,431,Les Druides - LeBlanc,,,,
1999,431,Les Druides - LeBlanc,,,,
2004,431,Les Druides - LeBlanc,,,,
2080,431,Les Druides - LeBlanc,,,,
2083,431,Les Druides - LeBlanc,,,,
2092,431,Les Druides - LeBlanc,,,,
2097,431,Les Druides - LeBlanc,,,,
2173,431,Les Druides - LeBlanc,,,,
2176,431,Les Druides - LeBlanc,,,,
2185,431,Les Druides - LeBlanc,,,,
2190,431,Les Druides - LeBlanc,,,,
2266,431,Les Druides - LeBlanc,,,,
2269,431,Les Druides - LeBlanc,,,,
2278,431,Les Druides - LeBlanc,,,,
2283,431,Les Druides - LeBlanc,,,,
2359,431,Les Druides - LeBlanc,,,,
2362,431,Les Druides - LeBlanc,,,,
2371,431,Les Druides - LeBlanc,,,,
2376,431,Les Druides - LeBlanc,,,,
2452,431,Les Druides - LeBlanc,,,,
2455,431,Les Druides - LeBlanc,,,,
2464,431,Les Druides - LeBlanc,,,,
2469,431,Les Druides - LeBlanc,,,,
2578,431,Les Druides - LeBlanc,,,,
2581,431,Les Druides - LeBlanc,,,,
2590,431,Les Druides - LeBlanc,,,,
2595,431,Les Druides - LeBlanc,,,,
2671,431,Les Druides - LeBlanc,,,,
2674,431,Les Druides - LeBlanc,,,,
2683,431,Les Druides - LeBlanc,,,,
2688,431,Les Druides - LeBlanc,,,,
2835,431,Les Druides - LeBlanc,,,,
2838,431,Les Druides - LeBlanc,,,,
2847,431,Les Druides - LeBlanc,,,,
2852,431,Les Druides - LeBlanc,,,,
2998,431,Les Druides - LeBlanc,,,,
3001,431,Les Druides - LeBlanc,,,,
3010,431,Les Druides - LeBlanc,,,,
3015,431,Les Druides - LeBlanc,,,,
3161,431,Les Druides - LeBlanc,,,,
3173,431,Les Druides - LeBlanc,,,,
3178,431,Les Druides - LeBlanc,,,,
3345,431,Les Druides - LeBlanc,,,,
3348,431,Les Druides - LeBlanc,,,,
3357,431,Les Druides - LeBlanc,,,,
3362,431,Les Druides - LeBlanc,,,,
3525,431,Les Druides - LeBlanc,,,,
3683,431,Les Druides - LeBlanc,,,,
3686,431,Les Druides - LeBlanc,,,,
3695,431,Les Druides - LeBlanc,,,,
3700,431,Les Druides - LeBlanc,,,,
3862,431,Les Druides - LeBlanc,,,,
3937,431,Les Druides - LeBlanc,,,,
3940,431,Les Druides - LeBlanc,,,,
3949,431,Les Druides - LeBlanc,,,,
3954,431,Les Druides - LeBlanc,,,,
4116,431,Les Druides - LeBlanc,,,,
4331,434,Les Epreuves,,,,
3532,434,Les Epreuves,,,,
3869,434,Les Epreuves,,,,
3843,434,Les Epreuves,,,,
3858,434,Les Epreuves,,,,
4097,434,Les Epreuves,,,,
4112,434,Les Epreuves,,,,
4119,434,Les Epreuves,,,,
4123,434,Les Epreuves,,,,
3506,434,Les Epreuves,,,,
3521,434,Les Epreuves,,,,
4338,434,Les Epreuves,,,,
3865,434,Les Epreuves,,,,
3528,434,Les Epreuves,,,,
3498,434,Les Epreuves - Forgeot,,,,
3510,434,Les Epreuves - Forgeot,,,,
3835,434,Les Epreuves - Forgeot,,,,
4101,434,Les Epreuves - Forgeot,,,,
4089,434,Les Epreuves - Forgeot,,,,
3847,434,Les Epreuves - Forgeot,,,,
230,436,"Les Etrennes de l'amitié, de l'amour et de la nature",Louis-François Archambault ,comédie,,
152,435,Les Etrennes de l’amour ,Jean-François Cailhava d’Estendoux,comédie,,
1370,441,Les Fausses infidelités ,Nicolas-Thomas Barthe,comédie,,
786,441,Les Fausses infidelités ,Nicolas-Thomas Barthe,Comédie,,
153,441,Les Fausses infidélités ,Nicolas-Thomas Barthe,comédie,,
154,445,Les Femmes savantes,,Jean-Baptiste Poquelin dit Molière,comédie,
882,445,Les Femmes savantes,,Jean-Baptiste Poquelin ,comédie,
155,446,Les Folies amoureuses,,Jean-François Regnard,comédie,
156,447,Les Fourberies de Scapin,Jean-Baptiste Poquelin dit Molière,comédie,,
887,447,Les Fourberies de Scapin,Jean-Baptiste Poquelin ,comédie,,
4490,333,Les Funérailles de Crispin ,,,,
746,448,Les Graces ,,,,
1353,448,Les Graces ,Germain-François Poullain de Saint-Foix,comédie,,
4780,,Les Hommes du jour,,M. Henri-Alex. Allaire ,vaudeville,
1714,,Les Horaces,M. François-Guillaume Ducray-Duminil ,tragédie,,
4426,,Les Intermèdes ,,,,
1591,,Les Journalistes,,,,
1222,,Les Journalistes,,,,
1600,,Les Journalistes Anglois,,,,
1594,,Les Journalistes Anglois,,,,
1589,,Les Journalistes Anglois,,,,
1588,,Les Journalistes Anglois,,,,
1587,,Les Journalistes Anglois,,,,
1231,,Les Journalistes Anglois,,,,
1225,,Les Journalistes Anglois,,,,
1220,,Les Journalistes Anglois,,,,
1219,,Les Journalistes Anglois,,,,
1218,,Les Journalistes Anglois,,,,
4303,,Les Meprises,,,,
4304,,Les Meprises,,,,
812,456,Les Moeurs du temps,,Bernard-Joseph  Saurin ,Comédie,
158,456,Les Moeurs du temps,,Bernard-Joseph Saurin,comédie,
223,457,Les Muses rivales ,Jean-François de la Harpe,comédie,,
994,322,Les Méchant,comédie, Jean-Baptiste-Louis Gresset,,
845,322,Les Méchant,Jean-Baptiste-Louis Gresset,Comédie,,
157,453,Les Ménechmes ou les Jumeaux,,Jean-François Regnard,comédie,
3603,,Les Méprises,,M. Pierre Rousseau dit Rousseau de Toulouse ,comédie,
159,459,Les Noms changés ou l'Indifférent corrigé,Pierre Nicolas Brunet Debaines,comédie,,
922,459,Les Noms changés ou l'indifférent corrigé,Pierre Nicolas Brunet Debaines,comédie,,
160,460,Les Originaux,Christophe-Barthélémy Fagan de Lugny ,comédie,,
800,461,Les Paniers ou La vieille prétieuse,,Marc-Antoine Legrand / Le Grand,,Comédie
1211,462,Les Philosophes,,,,
1624,462,Les Philosophes,,,,
1585,462,Les Philosophes,,,,
1599,462,Les Philosophes,,,,
1620,462,Les Philosophes,,,,
1216,462,Les Philosophes,,,,
1212,462,Les Philosophes,,,,
1251,462,Les Philosophes,,,,
1318,462,Les Philosophes,,,,
1644,462,Les Philosophes,,,,
1276,462,Les Philosophes,,,,
1213,462,Les Philosophes,,,,
1580,462,Les Philosophes,,,,
1255,462,Les Philosophes,,,,
1581,462,Les Philosophes,,,,
1684,462,Les Philosophes,,,,
1582,462,Les Philosophes,,,,
1584,462,Les Philosophes,,,,
1215,462,Les Philosophes,,,,
1230,462,Les Philosophes,,,,
1723,462,Les Philosophes (could be many titles),,,,
161,463,Les Plaideurs,Jean Racine,comédie,,
706,,Les Poupées,Marc-Antoine Legrand / Le Grand,,comédie,
162,464,Les Précieuses ridicules,Jean-Baptiste Poquelin dit Molière,comédie,,
870,464,Les Précieuses ridicules,Jean-Baptiste Poquelin ,comédie,,
3096,468,Les Rivaux Amis,,,,
2387,468,Les Rivaux Amis,,,,
1736,468,Les Rivaux Amis,,,,
2480,468,Les Rivaux Amis,,,,
2108,468,Les Rivaux Amis,,,,
1922,468,Les Rivaux Amis,,,,
3280,468,Les Rivaux Amis,,,,
2770,468,Les Rivaux Amis,,,,
1331,468,Les Rivaux Amis,,,,
3872,468,Les Rivaux Amis,,,,
3618,468,Les Rivaux Amis,,,,
2201,468,Les Rivaux Amis,,,,
2606,468,Les Rivaux Amis,,,,
1829,468,Les Rivaux Amis,,,,
2513,468,Les Rivaux Amis,,,,
1697,468,Les Rivaux Amis,,,,
2015,468,Les Rivaux Amis,,,,
2933,468,Les Rivaux Amis,,,,
2294,468,Les Rivaux Amis,,,,
2164,468,Les Rivaux amis,,,,
2161,468,Les Rivaux amis,,,,
3925,468,Les Rivaux amis,,,,
2101,468,Les Rivaux amis,,,,
3149,468,Les Rivaux amis,,,,
2071,468,Les Rivaux amis,,,,
3152,468,Les Rivaux amis,,,,
2068,468,Les Rivaux amis,,,,
3182,468,Les Rivaux amis,,,,
3831,468,Les Rivaux amis,,,,
2008,468,Les Rivaux amis,,,,
3333,468,Les Rivaux amis,,,,
1978,468,Les Rivaux amis,,,,
1975,468,Les Rivaux amis,,,,
1261,468,Les Rivaux amis,,,,
1915,468,Les Rivaux amis,,,,
1262,468,Les Rivaux amis,,,,
1885,468,Les Rivaux amis,,,,
1882,468,Les Rivaux amis,,,,
1263,468,Les Rivaux amis,,,,
1822,468,Les Rivaux amis,,,,
1264,468,Les Rivaux amis,,,,
1792,468,Les Rivaux amis,,,,
1789,468,Les Rivaux amis,,,,
1265,468,Les Rivaux amis,,,,
1266,468,Les Rivaux amis,,,,
1267,468,Les Rivaux amis,,,,
3336,468,Les Rivaux amis,,,,
1268,468,Les Rivaux amis,,,,
3366,468,Les Rivaux amis,,,,
1634,468,Les Rivaux amis,,,,
4418,,Les Rivaux amis,Abbé François Le Métel de Boisrobert ,tragi comédie,,
3704,468,Les Rivaux amis,,,,
3674,468,Les Rivaux amis,,,,
1701,468,Les Rivaux amis,M. Nicolas-Julien Forgeot,comédie,,
3958,468,Les Rivaux amis,,,,
1630,468,Les Rivaux amis,,,,
3494,468,Les Rivaux amis,,,,
1633,468,Les Rivaux amis,,,,
2599,468,Les Rivaux amis,,,,
2823,468,Les Rivaux amis,,,,
2569,468,Les Rivaux amis,,,,
2566,468,Les Rivaux amis,,,,
3928,468,Les Rivaux amis,,,,
2473,468,Les Rivaux amis,,,,
2443,468,Les Rivaux amis,,,,
2440,468,Les Rivaux amis,,,,
2826,468,Les Rivaux amis,,,,
2380,468,Les Rivaux amis,,,,
2350,468,Les Rivaux amis,,,,
4085,468,Les Rivaux amis,,,,
2347,468,Les Rivaux amis,,,,
2856,468,Les Rivaux amis,,,,
2287,468,Les Rivaux amis,,,,
2257,468,Les Rivaux amis,,,,
2254,468,Les Rivaux amis,,,,
2986,468,Les Rivaux amis,,,,
2989,468,Les Rivaux amis,,,,
3019,468,Les Rivaux amis,,,,
2194,468,Les Rivaux amis,,,,
2659,468,Les Rivaux amis,,,,
1632,468,Les Rivaux amis,,,,
1637,468,Les Rivaux amis,,,,
1636,468,Les Rivaux amis,,,,
1635,468,Les Rivaux amis,,,,
1631,468,Les Rivaux amis,,,,
2662,468,Les Rivaux amis,,,,
2692,468,Les Rivaux amis,,,,
3671,468,Les Rivaux amis,,,,
1143,469,Les Ruses d'amour ,M. Carlo Antonio Veronese,comédie,,
1468,469,Les Ruses d’amour ,,,,
1067,469,Les Ruses d’amour ,,,,
4396,466,Les Réputations,Le marquis François-Georges Maréchal de Bièvre,comédie,,
1375,470,Les Scythes,François-Marie Arouet dit Voltaire,tragédie,,
753,506,Les Soubrettes ,Laujon, ,comédie en 5 actes,
755,506,Les Soubrettes ,Laujon, ,comédie en 5 actes,
754,506,Les Soubrettes ,Laujon, ,comédie en 5 actes,
752,506,Les Soubrettes ,Laujon, ,comédie en 5 actes,
751,506,Les Soubrettes ,Laujon, ,comédie en 5 actes,
876,472,Les Trois cousines,,Florent Carton,comédie,
1347,472,Les Trois cousines,,,,
163,472,Les Trois cousines,,Florent Carton dit Dancourt,comédie,
1345,473,Les Trois frères rivaux ,,,,
164,473,Les Trois frères rivaux ,Joseph de la Font,,comédie,
4517,475,Les Trois noces,M. Nicolas [Alexandre] Dezède ,comédie,,
4186,,Les Trois tuteurs ,,,,
1546,,Les Trois tuteurs ,,,,
1544,,Les Trois tuteurs ,,,,
4196,,Les Trois tuteurs ,,,,
1179,,Les Trois tuteurs ,,,,
4179,,Les Trois tuteurs ,,,,
1175,,Les Trois tuteurs ,,,,
1177,,Les Trois tuteurs ,,,,
1548,,Les Trois tuteurs ,,,,
1710,476,Les Troyennes,M. Jean-Baptiste Vivien de Châteaubrun,,tragédie,
883,478,Les Vacances,,Florent Carton,comédie,
165,478,Les Vacances,,Florent Carton dit Dancourt,comédie,
4504,,Les Vacances des procureurs,Sieur Florent Carton dit Dancourt ,comédie,,
390,479,Les Valets maîtres de la maison ou le tour de carnaval ,Marc-Antoine-Jacques Rochon de Chabannes ,comédie,,
166,480,Les Vendanges de Suresnes,Florent Carton dit Dancourt,comédie,,
862,480,Les Vendanges de Suresnes,Florent Carton,comédie,,
4762,481,Les Victimes Cloitrées,,,,
4763,481,Les Victimes Cloitrées,,,,
4769,481,Les Victimes cloîtrées,M. Jacques-Marie Boutet dit Monvel,drame,,
4463,,Les [...] de Crispin, ,,,
4649,421,Les coups de l’amour et de la fortune ,,,,
4647,421,Les coups de l’amour et de la fortune ,,,,
4651,421,Les coups de l’amour et de la fortune ,,,,
743,333,Les funérailles de Crispin ,,comédie,,
4167,,Les physiciennes? ,,,,
3587,434,Les Épreuves,,,,
4790,434,Les Épreuves,,,,
3584,434,Les Épreuves,,,,
3573,434,Les Épreuves,,,,
4501,434,Les Épreuves,,,,
3536,434,Les Épreuves,,,,
4505,434,Les Épreuves,,,,
4497,434,Les Épreuves,,,,
4496,434,Les Épreuves,,,,
3541,434,Les Épreuves,,,,
3543,434,Les Épreuves,,,,
3554,434,Les Épreuves,,,,
3534,434,Les Épreuves,,,,
4804,434,Les Épreuves,,,,
3589,434,Les Épreuves,,,,
4801,434,Les Épreuves,,,,
3555,434,Les Épreuves,,,,
3583,434,Les Épreuves,,,,
4575,434,Les Épreuves,,,,
3556,434,Les Épreuves,,,,
3535,434,Les Épreuves,,,,
3559,434,Les Épreuves,,,,
3561,434,Les Épreuves,,,,
3568,434,Les Épreuves,,,,
3569,434,Les Épreuves,,,,
3582,434,Les Épreuves,,,,
3598,434,Les Épreuves,,,,
3575,434,Les Épreuves,,,,
4389,434,Les Épreuves,,,,
3570,434,Les Épreuves,,,,
4810,434,Les Épreuves,,,,
4822,434,Les Épreuves,,,,
391,517,Loredan ,Joseph-Gaspard Dubois-Fontanelle,tragédie,,
4513,520,"Louis XII, père du peuple",M. Charles-Philippe Ronsin ,tragédie,,
4805,521,Lovelace,M. Népomucène Louis Lemercier ,comédie,,
4806,522,Lucrèce ,M. Antoine-Vincent Arnault ,tragédie,,
914,220,L’ Andrienne,,Michel Boiron / Boyron ,comédie,
788,382,L’ Ecole amoureuse,,Antoine Bret ,Comédie,
927,398,L’ Epoux par supercherie,Louis de Boissy ,comédie,,
925,487,L’ Etourderie,Christophe-Barthélémy Fagan de Lugny ,comédie,,
909,496,L’ Ile déserte ,Jean-Baptiste Collet de Messine,,comédie,
923,509,L’ Indiscret,,François-Marie d'Arouet,comédie,
918,512,L’ Irrésolu,Philippe Néricault,comédie,,
1008,218,L’Amour médecin,852,comédie, Jean-Baptiste Poquelin dit Molière,
1024,6,L’Antipathie pour l’amour,,,,
1125,6,L’Antipathie pour l’amour,,,,
