id,author,title,genre,acts,prologue,prose_vers,musique_danse_machine,date_de_creation
5325,Fenouillot de Falbaire de Quingey (Charles-Georges),Honnête criminel ou l'Amour filial (L'),drame,5,FALSE,vers,FALSE,02 JUIN 1753
4943,Corneille (Pierre),Horace ou Les Horaces,tragédie,5,FALSE,vers,FALSE,4 JANVIER 1790
5326,Bret (Antoine),Hôtellerie ou le Faux ami (L'),comédie,5,FALSE,vers,FALSE,
4944,Rochon de Chabannes (Marc-Antoine-Jacques),Hylas et Sylvie,pastorale,1,FALSE,prose,FALSE,13 SEPTEMBRE 1785
4945,Le Mierre (Antoine-Marin),Hypermnestre,tragédie,5,FALSE,vers,FALSE,12/10/1768
4946,Riupeirous (Théodore de),Hypermnestre,tragédie,5,FALSE,vers,FALSE,31 AOUT 1758
4947,Le Mierre (Antoine-Marin),Idoménée,tragédie,5,FALSE,vers,FALSE,13 FEV 1704 OU LYNCEE ?
5529,Crébillon père (Prosper Jolyot de Crébillon dit),Idoménée,tragédie,5,FALSE,vers,FALSE,13 FEV 1764
5166,Collot d'Herbois,Il y a une bonne justice ou le Paysan magistrat ou Le Paysan magistrat,drame,5,FALSE,prose,FALSE,
5565,Marivaux (Pierre de),Île de la raison ou les Petits hommes (L'),comédie,3,TRUE,prose,TRUE,
5327,Collet de Messine (Jean-Baptiste),Île déserte (L'),comédie,1,FALSE,vers,FALSE,
5328,Saint-Foix (Germain-François Poullain de),Île sauvage (L'),comédie,3,TRUE,prose,TRUE,23 AOUT 1758
5329,Lantier (Étienne François de),Impatient (L'),comédie,1,FALSE,vers libres,FALSE,5 JUILLET 1743
5330,Poinsinet (Antoine-Alexandre-Henri),Impatient (L'),comédie,1,FALSE,vers,FALSE,3 SEPTEMBRE 1778
5566,Boissy (Louis de),Impatient (L'),comédie,5,TRUE,vers,FALSE,9 JUILLET 1757
5331,Desmahis (Joseph-François-Edouard de Corsembleu),Impertinent (L') ou Le Billet perdu,comédie,1,FALSE,vers libres,FALSE,
5567,Boissy (Louis de),Impertinent malgré lui (L'),comédie,5,FALSE,vers,FALSE,31 AOUT 1750
5332,Brueys (David-Augustin de) ; Palaprat (Jean de),Important de cour (L'),comédie,5,FALSE,prose,FALSE,
5333,Poisson (Philippe),Impromptu de campagne (L'),comédie,1,FALSE,vers,FALSE,15 DECEMBRE 1693
5570,Dancourt (Florent Carton dit),Impromptu de garnison (L'),comédie,1,FALSE,prose,FALSE,21 DECEMBRE 1733
5568,Legrand (Marc-Antoine),Impromptu de la folie (L'),ambigu-comique,2,TRUE,prose,TRUE,
5569,Dancourt (Florent Carton dit),Impromptu de Suresnes (L'),comédie-ballet,1,TRUE,prose,TRUE,
5334,Imbert (Barthélemy),Inauguration du Théâtre français (L'),pièce,1,FALSE,vers,FALSE,
5336,Lantier (Étienne François de),Inconséquent (L'),comédie,5,FALSE,vers,FALSE,
5338,Collin d'Harleville (Jean-François),Inconstant (L'),comédie,5,FALSE,vers,FALSE,31 MAI 1788
5339,Dufaut,Indécis (L'),comédie,5,FALSE,vers,FALSE,13 JUIN 1786
5340,Voltaire (François-Marie Arouet dit),Indiscret (L'),comédie,1,FALSE,vers,FALSE,2 AOUT 1759
4948,La Motte (Antoine Houdar de),Inès de Castro,tragédie,5,FALSE,vers,FALSE,18 AOUT 1725
5341,Destouches,Ingrat (L'),comédie,5,FALSE,vers,FALSE,6 AVRIL 1723
4949,La Grange-Chancel (François-Joseph de),Ino et Mélicerte,tragédie,5,FALSE,vers,FALSE,28 JANVIER 1712
5342,Fagan (Barthélemy-Christophe),Inquiet (L'),comédie,1,FALSE,vers,FALSE,10 MARS 1713
4951,Guimond de La Touche (Claude),Iphigénie en Tauride,tragédie,5,FALSE,vers,FALSE,19 OCTOBRE 1765
4950,Racine (Jean),Iphigénie ou Iphigénie en Aulide,tragédie,5,FALSE,vers,FALSE,4 JUIN 1757
4952,Voltaire (François-Marie Arouet dit),Irène,tragédie,5,FALSE,vers,FALSE,
4953,Boistel d'Welles (Jean-Baptiste-Robert ou Robert),Irène ou l'Innocence reconnue,tragédie,5,FALSE,vers,FALSE,16 MARS 1778
5343,Destouches,Irrésolu (L'),comédie,5,FALSE,vers,FALSE,11/6/1762
5572,La Motte (Antoine Houdar de),Italie galante ou les contes (L'),ambigu-comique,3,TRUE,prose,TRUE,5 JANVIER 1713
5617,Boisrobert (François Le Métel de),Jalouse d'elle-même (La),comédie,5,FALSE,vers,FALSE,
5129,Bret (Antoine),Jaloux (Le),comédie,3,FALSE,vers,FALSE,
5130,Rochon de Chabannes (Marc-Antoine-Jacques),Jaloux (Le),comédie,5,FALSE,vers libres,FALSE,
5695,Baron (Michel Boyron dit),Jaloux (Le),comédie,5,FALSE,vers,FALSE,11 MARS 1784
5131,Campistron (Jean Galbert de),Jaloux désabusé (Le),comédie,5,FALSE,vers,FALSE,
5696,Du Fresny (Charles),Jaloux honteux de l'être (Le),comédie,5,FALSE,prose,FALSE,
5697,"Brécourt (Guillaume Marcoureau, sieur de Brécourt, dit)",Jaloux invisible (Le),comédie,3,FALSE,vers,TRUE,
5698,Anonyme,Jaloux masqué (Le),comédie,3,FALSE,,TRUE,
5132,Imbert (Barthélemy),Jaloux sans amour (Le),comédie,5,FALSE,vers libres,FALSE,
5530,"La Fontaine (Jean de) ; Champmeslé (Charles Chevillet dit)",Je vous prends sans verd,comédie,1,FALSE,vers,TRUE,
4954,Laya (Jean-Louis),Jean Calas,tragédie,5,FALSE,vers,FALSE,
4955,"Genlis (Stéphanie-Félicité du Crest, comtesse de)",Jean-Jacques Rousseau à l'île de Saint-Pierre,drame,5,TRUE,prose,FALSE,12/18/1790
4956,La Place (Pierre-Antoine de),Jeanne d'Angleterre,tragédie,5,FALSE,vers,FALSE,12/15/1791
4957,La Harpe (Jean François de),Jeanne de Naples,tragédie,5,FALSE,vers,FALSE,8 MAI 1748
4998,Cubières-Palmézeaux (Michel de),Jeune épouse (La),comédie,3,FALSE,vers,FALSE,12/12/1781
5133,Bastide (Jean-François de),Jeune homme (Le),comédie,5,FALSE,vers,FALSE,
5699,Anonyme,Jeune homme (Le),comédie,1,FALSE,prose,FALSE,
4999,Chamfort (Sébastien-Roch-Nicolas de),Jeune indienne (La),comédie,1,FALSE,vers,FALSE,
5531,Fagan (Barthélemy-Christophe),Joconde,comédie,1,FALSE,prose,TRUE,
4958,Scarron (Paul),"Jodelet, ou le Maître valet",comédie,5,FALSE,vers,FALSE,
5532,Duché de Vancy (Joseph-François),Jonathas,tragédie,3,FALSE,vers,FALSE,
5533,"Genest (Charles-Claude, abbé)",Joseph,tragédie,5,FALSE,vers,FALSE,
5134,Regnard (Jean-François),Joueur (Le),comédie,5,FALSE,vers,FALSE,
5776,Champmeslé (Charles Chevillet dit),Joueurs (Les),comédie,5,FALSE,vers,FALSE,
5618,Du Fresny (Charles),Joueuse (La),comédie,5,FALSE,prose,TRUE,
5135,Aude (Joseph),Journaliste des ombres ou Momus au Champ-Élysées (Le),pièce héroï-nationale,1,FALSE,vers,FALSE,
5534,"Boyer (Claude, abbé)",Judith,tragédie,5,FALSE,vers,FALSE,
5535,Péchantrés (Nicolas de),"Jugurtha, roi de Numidie",tragédie,5,FALSE,vers,FALSE,
4961,Saint-Foix (Germain-François Poullain de),Julie ou l'Heureuse épreuve,comédie,1,FALSE,prose,FALSE,
4959,Denon (Dominique-Vivant),Julie ou le Bon père,comédie,3,FALSE,prose,FALSE,10/20/1746
4960,Marin (François-Louis-Claude),Julie ou le Triomphe de l'amitié,comédie,3,FALSE,prose,FALSE,14 JUIN 1769
5056,Lebeau de Schosne (Augustin-Théodore-Vincent),L'Assemblée,comédie,1,FALSE,vers,FALSE,3 MARS 1762
5054,André-Murville (Pierre-Nicolas),Lanval et Viviane ou les Fées et les chevaliers,comédie héori-féérie,5,FALSE,vers,FALSE,
5653,Bernard (Catherine),"Laodamie, reine d'Epire",tragédie,5,FALSE,vers,FALSE,
5700,Anonyme,Laquais fille (Le),comédie,,FALSE,,FALSE,
5057,Oisemont (d'),Laurette,comédie,3,FALSE,vers libres,FALSE,
5200,Legrand (Marc-Antoine),Le Temps passé ou le Triomphe du temps passé (Le),comédie,1,FALSE,prose,TRUE,
5136,Regnard (Jean-François),Légataire universel (Le),comédie,5,FALSE,vers,FALSE,
5137,Marivaux (Pierre de),Legs (Le),comédie,1,FALSE,prose,FALSE,
5271,Marivaux (Pierre de),Les Fausses confidences,comédie,3,FALSE,vers,FALSE,
5275,Demoustier (Charles-Albert),Les Femmes,comédie,4,FALSE,vers,FALSE,
5296,Lourdet de Santerre (Jean-Baptiste),Les Quatre sœurs,comédie,3,FALSE,vers libres,FALSE,
5000,Harny de Guerville,Liberté conquise ou le Despotisme renversé (La),drame patriotique,5,FALSE,prose,FALSE,23 MAI 1793
5348,Dubois-Fontanelle (Joseph-Gaspard),Loredan,drame,4,FALSE,vers,FALSE,
5619,Dancourt (Florent Carton dit),Loterie (La),comédie,1,FALSE,prose,FALSE,
5351,Ronsin (Charles-Philippe),"Louis XII, Père du peuple",tragédie,3,FALSE,vers,FALSE,
5352,Lemercier (Népomucène-Louis),Lovelace,comédie,5,FALSE,vers,FALSE,
5793,Fagan (Barthélemy-Christophe),Lucas et Perrette,comédie,1,FALSE,prose,TRUE,
5353,Arnault (Antoine Vincent),Lucrèce,tragédie,5,FALSE,vers,FALSE,
5794,Caux de Montlebert (Gilles de),Lysimachus,tragédie,5,FALSE,vers,FALSE,4 MAI 1792
5355,Ducis (Jean-François),Macbeth,tragédie,5,FALSE,vers,FALSE,
5282,La Motte (Antoine Houdar de),Machabées (Les),tragédie,5,FALSE,vers,FALSE,
5795,Dancourt (Florent Carton dit),Madame Artus,comédie,5,FALSE,vers,FALSE,6 MARS 1722
5001,Autreau (Jacques),Magie de l'Amour (La),comédie-pastorale,1,FALSE,vers libres,TRUE,
5138,La Motte (Antoine Houdar de),Magnifique (Le),comédie,2,FALSE,prose,TRUE,
5357,"La Noue (Jean-Baptiste Sauvé de La Noue, dit)",Mahomet second,tragédie,5,FALSE,vers,FALSE,
5796,Chateaubrun (Jean-Baptiste Vivien de),Mahomet second,tragédie,5,FALSE,vers,FALSE,
5139,Laus de Boissy (Louis de),Maire ou le Pouvoir de la loi (Le),comédie patriotique,1,FALSE,prose,FALSE,
5002,Dancourt (Florent Carton dit),Maison de campagne (La),comédie,1,FALSE,prose,FALSE,
5003,Mercier (Louis-Sebastien),Maison de Molière (La),comédie,4,FALSE,prose,FALSE,
5140,Molière (Jean-Baptiste Poquelin dit),Malade imaginaire (Le),comédie-ballet,3,TRUE,vers,TRUE,
5620,Du Fresny (Charles),Malade sans maladie (La),comédie,5,FALSE,prose,FALSE,
5141,Dorat (Claude-Joseph),Malheureux imaginaire (Le),comédie,5,FALSE,vers,FALSE,
5358,Le Blanc de Guillet (Antoine),"Manco Capac, premier Inca du Pérou",tragédie,5,FALSE,vers,FALSE,
5004,Rochon de Chabannes (Marc-Antoine-Jacques),Manie des arts ou la Matinée à la mode (La),comédie,1,FALSE,prose,FALSE,12 JUIN 1763
5359,La Fosse (Antoine de),Manlius Capitolinus,tragédie,5,FALSE,vers,FALSE,
5142,Chamfort (Sébastien-Roch-Nicolas de),Marchand de Smyrne (Le),comédie,1,FALSE,prose,FALSE,
5701,Anonyme,Maréchal médecin (Le) ou Les Houssards ou Le Médecin de Mantes,comédie,1,FALSE,prose,FALSE,
5702,Allainval (Léonor-Jean-Christine Soulas d'),Mari curieux (Le),comédie,1,FALSE,prose,TRUE,
5143,Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel),Mari directeur ou le Déménagement du couvent (Le),comédie,1,FALSE,vers,FALSE,
5703,Audierne (Jacques),Mari égaré (Le),comédie,1,TRUE,prose,FALSE,
5144,Dancourt (Florent Carton dit),Mari retrouvé (Le),comédie,1,FALSE,prose,TRUE,
5145,Montfleury (Antoine Jacob dit),Mari sans femme (Le),comédie,5,FALSE,vers,TRUE,
5146,Lemonnier (Pierre-René),Mariage clandestin (Le),comédie,3,FALSE,vers libres,FALSE,
5704,Donneau de Vizé (Jean),Mariage de Bacchus et d'Ariane (Le),comédie héroïque,3,TRUE,vers,TRUE,
5147,Beaumarchais (Pierre-Augustin Caron de),Mariage de Figaro ou la Folle journée (Le),comédie,5,FALSE,prose,FALSE,
5705,Montfleury (Antoine Jacob dit),Mariage de rien (Le),comédie,1,FALSE,vers,TRUE,
5148,Du Fresny (Charles),Mariage fait et rompu (Le),comédie,3,FALSE,vers,FALSE,
5706,Poisson (Philippe),Mariage fait par lettre de change (Le),comédie,1,FALSE,vers,TRUE,
5149,Molière (Jean-Baptiste Poquelin dit),Mariage forcé (Le),comédie,1,FALSE,prose,TRUE,
5150,Cailhava de L'Estandoux (Jean-François),Mariage interrompu (Le) ou La Fille supposée,comédie,3,FALSE,vers,FALSE,
5151,Bret (Antoine),Mariage par dépit (Le),comédie,3,FALSE,prose,FALSE,
5152,Brousse-Desfaucherets (Jean-Louis),Mariage secret (Le),comédie,3,FALSE,vers,FALSE,
5797,Nadal (Augustin),Mariamne,tragédie,5,FALSE,vers,FALSE,
5621,Tristan L'Hermite,Marianne (La),tragédie,5,FALSE,vers,FALSE,
5360,Imbert (Barthélemy),"Marie de Brabant, reine de France",tragédie,5,FALSE,vers,FALSE,
5707,Fagan (Barthélemy-Christophe),Marié sans le savoir (Le),comédie,1,FALSE,prose,FALSE,9 SEPT 1789
5798,Tronchin (François),"Marie Stuart, reine d'Écosse",tragédie,5,FALSE,vers,FALSE,
5799,Boursault (Edme),"Marie Stuart, reine d'Écosse ",tragédie,5,FALSE,vers,FALSE,
5283,Desforges (Pierre-Jean-Baptiste Choudard),Marins ou le Médiateur maladroit (Les),comédie,5,FALSE,vers,FALSE,
5361,Caux de Montlebert (Gilles de),Marius,tragédie,5,FALSE,vers,FALSE,30 juin 1783
5362,Arnault (Antoine Vincent),Marius à Minturnes,tragédie,3,FALSE,vers,FALSE,
5708,Anonyme,Marquis de l'industrie (Le),comédie,5,FALSE,vers,FALSE,19 MAI 1791
5622,Anonyme,Marquise imaginaire (La),comédie,1,FALSE,,FALSE,
5005,Vigée (Louis-Jean-Baptiste-Étienne),Matinée d'une jolie femme (La),comédie,1,FALSE,prose,FALSE,
5623,La Motte (Antoine Houdar de),Matrone d'Éphèse (La),comédie,1,FALSE,prose,FALSE,
5800,La Chaussée (Pierre-Claude),Maximien,tragédie,5,FALSE,vers,FALSE,
5153,Gresset (Jean-Baptiste-Louis),Méchant (Le),comédie,5,FALSE,vers,FALSE,
5777,Le Clerc de La Bruère (Charles-Antoine),Mécontents (Les),comédie,1,TRUE,vers,TRUE,
5154,Anseaume (Louis) ; Laruette (Jean-Louis),Médecin de l'amour (Le) ou Le Médecin d'amour,opéra-comique,,FALSE,vers,TRUE,
5709,Guyot de Merville (Michel),Médecin de l'esprit (Le),comédie,1,FALSE,prose,FALSE,
5710,Anonyme,Médecin de village (Le),comédie,1,FALSE,prose,TRUE,
5155,Molière (Jean-Baptiste Poquelin dit),Médecin malgré lui (Le),comédie,3,FALSE,prose,TRUE,
5156,Boissy (Louis de),Médecin par occasion (Le),comédie,5,FALSE,vers,FALSE,
5711,Boursault (Edme),Médecin volant (Le),comédie,1,FALSE,vers,FALSE,
5365,Clément (Jean Marie Bernard),Médée,tragédie,3,FALSE,vers,FALSE,
5363,Longepierre (Hilaire-Bernard de),Médée ou Médée et Jason,tragédie,5,FALSE,vers,FALSE,
5157,Destouches,Médisant (Le),comédie,5,FALSE,vers,FALSE,
5801,Deschamps (François-Michel-Chrétien),Médus,tragédie,5,FALSE,vers,FALSE,
5366,Morand (Pierre de),Mégare,tragédie,5,FALSE,vers,FALSE,
5367,La Chaussée (Pierre-Claude),Mélanide,comédie,5,FALSE,vers,FALSE,19 OCTOBRE 1748
5368,André-Murville (Pierre-Nicolas),Melcour et Verseuil,comédie,1,FALSE,vers,FALSE,MAI 1741
5369,Lemercier (Népomucène-Louis),Méléagre,tragédie,5,FALSE,vers,FALSE,8 AOUT 1785
5802,La Grange-Chancel (François-Joseph de),Méléagre,tragédie,5,FALSE,vers,FALSE,
5284,Regnard (Jean-François),Ménechmes ou les Jumeaux (Les),comédie,5,TRUE,vers et vers libres,FALSE,
5158,Corneille (Pierre),Menteur (Le),comédie,5,FALSE,vers,FALSE,4 DECEMBRE 1705
5624,Audierne (Jacques),Méprise (La),comédie,1,TRUE,prose,FALSE,
5286,Palissot de Montenoy (Charles),Méprises ou le Rival par ressemblance (Les),comédie,5,FALSE,vers,FALSE,25 avril 1754
5159,Boursault (Edme),Mercure galant ou la Comédie sans titre (Le),comédie,4,FALSE,vers,TRUE,7 juin 1762
5006,Quinault (Philippe),Mère coquette ou les Amants brouillés (La),comédie,5,FALSE,vers,FALSE,
5007,Barthe (Nicolas-Thomas),Mère jalouse (La),comédie,3,FALSE,vers,FALSE,
5625,Montfort,Mère ridicule (La),comédie,1,FALSE,,FALSE,
5803,Dancourt (Florent Carton dit),Merlin déserteur,comédie,1,FALSE,prose,FALSE,
5804,Dancourt (Florent Carton dit),Merlin la Chaconne,comédie,3,FALSE,,TRUE,
5805,"La Tuillerie (Jean-François Juvenon de La Tuillerie, dit)",Merlin peintre,comédie,1,FALSE,prose,FALSE,
5370,Voltaire (François-Marie Arouet dit),Mérope,tragédie,5,FALSE,vers,FALSE,
5008,Legrand (Marc-Antoine),Métamorphose amoureuse (La),comédie,1,FALSE,prose,FALSE,10/8/1904
5009,Yon,Métempsychose (La) ou La Métempsicose,comédie,3,TRUE,vers libres,FALSE,
5010,Piron (Alexis),Métromanie ou le Poète (La),comédie,5,FALSE,vers,FALSE,
5371,Desaudras,Minuit ou le Moment propice,comédie,1,FALSE,prose,FALSE,
5160,Molière (Jean-Baptiste Poquelin dit),Misanthrope (Le),comédie,5,FALSE,vers,FALSE,31 DECEMBRE 1791
5372,Racine (Jean),Mithridate,tragédie,5,FALSE,vers,FALSE,
5287,Saurin (Bernard-Joseph),Mœurs du temps (Les),comédie,1,FALSE,prose,TRUE,
5778,Saint-Yon (pièce attribuée à Palaprat (Jean),Mœurs du temps (Les) ou Les Façons du temps,comédie,5,FALSE,prose,FALSE,22 DECEMBRE 1760
5373,La Harpe (Jean François de),Molière à la nouvelle salle ou les Audiences de Thalie,comédie,1,FALSE,vers libres,FALSE,
5374,Fuzelier (Louis),Momus fabuliste ou les Noces de Vulcain ou Momus fabuliste ou le Mariage de Vénus et de Vulcain,comédie,1,FALSE,prose et vers libres,TRUE,12 AVRIL 1782
5375,Collin d'Harleville (Jean-François),Monsieur de Crac dans son petit castel ou les Gascons,comédie,1,FALSE,vers,TRUE,
5376,Molière (Jean-Baptiste Poquelin dit),Monsieur de Pourceaugnac,comédie-ballet,3,FALSE,prose,TRUE,4 MARS 1791
5806,Ferrier de la Martinière (Louis),Montézume dernier roi du Mexique,tragédie,5,FALSE,vers,FALSE,
5011,Legouvé (Gabriel),Mort d'Abel (La),tragédie,3,FALSE,vers,FALSE,
5632,Dancourt (Florent Carton dit),Mort d'Alcide (La),tragédie,5,FALSE,vers,FALSE,
5627,Louvet,Mort d'Alexandre (La),tragédie,5,FALSE,vers,FALSE,
5628,Belin,Mort d'Othon (La),tragédie,5,FALSE,vers,FALSE,
5629,Pellegrin (Simon-Joseph),Mort d'Ulysse (La),tragédie,5,FALSE,vers,FALSE,
5012,Voltaire (François-Marie Arouet dit),Mort de César (La),tragédie,3,FALSE,vers,FALSE,
5630,Barbier (Marie-Anne),Mort de César (La),tragédie,5,FALSE,vers,FALSE,
5013,Cubières-Palmézeaux (Michel de),Mort de Molière (La),pièce historique,3,FALSE,vers,FALSE,
5631,Péchantrés (Nicolas de),Mort de Néron (La),tragédie,5,FALSE,vers,FALSE,
5014,Corneille (Pierre),Mort de Pompée (La),tragédie,5,FALSE,vers,FALSE,
5015,Billardon de Sauvigny (Edme-Louis),Mort de Socrate (La),tragédie,3,FALSE,vers,FALSE,
5779,Boursault (Edme),Mots à la mode (Les),comédie,1,FALSE,vers,FALSE,
5161,Dancourt (Florent Carton dit),Moulin de Javelle (Le),comédie,1,FALSE,prose,TRUE,
5162,Brueys (David-Augustin de),Muet (Le),comédie,5,FALSE,prose,FALSE,
5163,Alliot,Muet par amour (Le),comédie,1,FALSE,vers,TRUE,
5288,La Harpe (Jean François de),Muses rivales ou l'Apothéose de Voltaire (Les),comédie,1,FALSE,vers libres,FALSE,
5377,Chamfort (Sébastien-Roch-Nicolas de),Mustapha et Zéangir,tragédie,5,FALSE,vers,FALSE,1e FEVRIER 1779
5807,Belin (François),Mustapha et Zéangir,tragédie,5,FALSE,vers,FALSE,1 NOVEMBRE 1776
5808,Guérin d'Estriché (Nicolas-Armand-Martial),Myrtil et Mélicerte,pastorale héroïque,3,TRUE,vers,TRUE,
5378,Dubuisson (Pierre-Ulric),Nadir ou Thamas-Kouli-Kan,tragédie,5,FALSE,vers,FALSE,
5379,"Thibouville (Henri Lambert d'Herbigny, marquis de)",Namir,tragédie,5,FALSE,vers,FALSE,31 AOUT 1780
5380,Voltaire (François-Marie Arouet dit),Nanine ou le Préjugé vaincu,comédie,3,FALSE,vers,FALSE,12 NOVEMBRE 1759
5381,Rousseau (Jean-Jacques),Narcisse ou l'Amant de lui-même,comédie,1,FALSE,prose,FALSE,16 juin 1749
5164,La Font (Joseph de),Naufrage ou la Pompe funèbre de Crispin (Le) ou Crispin brûlé,comédie,1,FALSE,vers,TRUE,18 décembre 1752
5712,Du Fresny (Charles),Négligent (Le),comédie,3,TRUE,prose,TRUE,
5713,Raisin (Jacques),Niais de Sologne (Le),comédie,1,FALSE,prose,FALSE,
5780,Boursault (Edme),Nicandres ou les Menteurs qui ne mentent point (Les),comédie,3,FALSE,vers,FALSE,
5382,Corneille (Pierre),Nicomède,tragédie,5,FALSE,vers,FALSE,
5809,Danchet (Antoine),Nitétis,tragédie,5,FALSE,vers,FALSE,
5810,Anonyme,Nitocris,tragédie,5,FALSE,vers,FALSE,
5633,"Brécourt (Guillaume Marcoureau, sieur de Brécourt, dit)",Noce de village (La),comédie,1,FALSE,prose,TRUE,
5634,Du Fresny (Charles),Noce interrompue (La),comédie,1,FALSE,prose,TRUE,
5289,Dorvigny,Noces hussardes (Les) ou Les Noces houzardes,comédie,4,FALSE,prose,FALSE,
5290,Brunet (Pierre-Nicolas),"Noms changés, ou l'Indifférent corrigé (Les)",comédie,3,FALSE,vers,FALSE,30 janvier 1780
5714,Dancourt (Florent Carton dit),Notaire obligeant (Le),comédie,3,FALSE,prose,FALSE,21 octobre 1758
5165,Pellegrin (Simon-Joseph),Nouveau monde (Le),comédie,3,TRUE,vers libres,TRUE,
5016,Legrand (Marc-Antoine),Nouveauté (La),comédie,1,FALSE,prose,TRUE,
5781,"Hauteroche (Noël Lebreton, sieur de)",Nouvellistes (Les),comédie,1,FALSE,prose,FALSE,
5344,Destouches,Obstacle imprévu ou l'Obstacle sans obstacle (L'),comédie,5,FALSE,prose,FALSE,
5383,Voltaire (François-Marie Arouet dit),Octave et le jeune Pompée ou le Triumvirat ou Les Triumvirs,tragédie,5,FALSE,vers,FALSE,18 OCTOBRE 1717
5384,Simonet de Maisonneuve (Louis-Jean-Baptiste),Odmard et Zulna,tragédie,5,FALSE,vers,FALSE,5 juillet 1764
5385,Voltaire (François-Marie Arouet dit),Œdipe,tragédie,5,FALSE,vers,FALSE,2 janvier 1788
5811,La Motte (Antoine Houdar de),Œdipe,tragédie,5,FALSE,vers,FALSE,18 septembre 1718
5812,Corneille (Pierre),Œdipe,tragédie,5,FALSE,vers,FALSE,
5386,Ducis (Jean-François),Œdipe chez Admète,tragédie,5,FALSE,vers,FALSE,
5387,Voltaire (François-Marie Arouet dit),Olympie,tragédie,5,FALSE,vers,FALSE,4 décembre 1778
5573,Voisenon (Claude-Henri de Fusée de),Ombre de Molière (L'),prologue,1,FALSE,vers,FALSE,17 mars 1764
5574,"Brécourt (Guillaume Marcoureau, sieur de Brécourt, dit)",Ombre de Molière (L'),comédie,1,FALSE,prose,TRUE,
5345,La Salle (Adrien-Nicolas),"Oncle et les Tantes, ou Chacun sa folie (L')",comédie,3,FALSE,vers,FALSE,
5575,Dancourt (Florent Carton dit),Opéra de village (L'),comédie,1,FALSE,prose,TRUE,25 NOVEMBRE 1785
5576,Anonyme,Opérateur (L'),comédie,1,FALSE,,TRUE,
5577,Dancourt (Florent Carton dit),Opérateur Barry (L'),comédie,1,TRUE,prose,TRUE,
5578,Brueys (David-Augustin de),Opiniâtre (L'),comédie,3,FALSE,vers,FALSE,
5346,Collin d'Harleville (Jean-François),Optimiste ou l'Homme content de tout (L'),comédie,5,FALSE,vers,FALSE,
5347,Saint-Foix (Germain-François Poullain de),Oracle (L'),comédie,1,FALSE,prose,TRUE,
5579,Moncrif (François-Augustin Paradis de),Oracle de Delphes (L'),comédie,3,FALSE,vers,FALSE,29 mars 1740 (Cour)/ 02 avril 1740 CF
5388,Voltaire (François-Marie Arouet dit),Oreste,tragédie,5,FALSE,vers,FALSE,
5813,"Boyer (Claude, abbé) ; Le Clerc (Michel)",Oreste,tragédie,5,FALSE,vers,FALSE,12 janvier 1750
5814,La Grange-Chancel (François-Joseph de),Oreste et Pylade,tragédie,5,FALSE,vers,FALSE,
5291,Fagan (Barthélemy-Christophe),Originaux (Les) - Troisième partie des Caractères de Thalie,comédie,1,FALSE,prose,TRUE,
5389,Blin de Sainmore (Adrien-Michel-Hyacinthe),Orphanis,tragédie,5,FALSE,vers,FALSE,18 JUILLET 1737
5349,Longueil (Charles-Henri de),Orphelin anglais (L'),drame,3,FALSE,prose,FALSE,25 septembre 1773
5350,Voltaire (François-Marie Arouet dit),Orphelin de la Chine (L'),tragédie,5,FALSE,vers,FALSE,
5113,Bret (Antoine),Orpheline ou le Faux généreux (L'),comédie,3,FALSE,vers,FALSE,
5815,Corneille (Pierre),Othon,tragédie,5,FALSE,vers,FALSE,
5816,Saint-Foix (Germain-François Poullain de),Pandore,comédie,1,FALSE,vers,TRUE,12/6/1743
5292,Legrand (Marc-Antoine),Paniers ou la Vieille précieuse (Les) ou La Vieille Précieuse,comédie,1,FALSE,prose,TRUE,
5817,Pousset de Montauban (Jacques),Panurge ou Les Aventures et le mariage de Panurge,comédie,5,FALSE,,TRUE,
5715,Tristan L'Hermite,Parasite (Le),comédie,5,FALSE,vers,FALSE,
5716,"Launay, De",Paresseux (Le),comédie,3,TRUE,vers,FALSE,
5717,Champmeslé (Charles Chevillet dit),Parisien (Le),comédie,5,FALSE,vers,FALSE,
5017,Dancourt (Florent Carton dit),Parisienne (La),comédie,1,FALSE,prose,FALSE,
5391,Mailhol (Gabriel),Paros,tragédie,5,FALSE,vers,FALSE,
5018,Collé (Charles),Partie de chasse de Henri IV (La),comédie,3,FALSE,prose,FALSE,21 janvier 1754
5718,Pellegrin (Simon-Joseph),Pastor-fido (Le),pastorale héroïque,3,TRUE,vers,FALSE,
5392,Dezède (Nicolas),Paulin et Clairette ou les Deux espiègles,comédie-opéra,2,FALSE,prose,TRUE,
5393,"Claret de Fleurieu (Aglaé Deslacs, comtesse)",Pauline,comédie,2,FALSE,vers,FALSE,5 janvier 1792
5818,Pellegrin (Simon-Joseph),Pélopée,tragédie,5,FALSE,vers,FALSE,2 juillet 1791
5167,Diderot (Denis),Père de famille (Le),comédie - drame,5,FALSE,prose,FALSE,22 janvier 1684
5168,Cérou (Pierre),Père désabusé (Le),comédie,1,FALSE,prose,FALSE,
5719,Pellegrin (Simon-Joseph),Père intéressé ou les Vrais amis (Le),comédie,5,FALSE,vers,FALSE,
5720,Anonyme,Père supposé (Le),comédie,1,FALSE,,FALSE,
5169,Billardon de Sauvigny (Edme-Louis),Persifleur (Le),comédie,3,FALSE,vers,FALSE,
